"","Series","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"648","Y12177",0.273645604726428,0.273645604726428,0.45000086494974,0.354613436006097,0.220380029676042,3.40994041525579,3.40994041525579,5.03682786804138,4.20169261292277,2.81734532767254
"649","Y12178",0.122443004566905,0.107463778203096,0.0555684050178374,0.0798269526014661,0.0331145282865686,5.25226409582238,5.29102475377821,2.61391709284141,3.86012982514842,1.48836864259369
"650","Y12179",0.253485490264329,0.0252186087265769,0.0130811121987762,0.0186073846021788,0.165110501571362,13.8300132802125,1.61404264653315,0.843542901503191,1.20151106010143,9.4555146939402
"651","Y12180",0.213121975113712,0.152158050208595,0.229601666863187,0.190014929863415,0.107616116746642,9.7314579400042,7.22803833518784,10.3772401722506,8.80263925371921,5.31200541366581
"652","Y12181",0.151492555273485,0.0697950834257579,0.0781085636052083,0.073942440539398,0.0969471645140481,6.34700315457413,3.08597646733299,3.43083123774835,3.25840385254067,4.20226223799897
"653","Y12182",0.136043681394765,0.143470210978584,0.14387498594352,0.143672561159185,0.0972878476279702,6.65365205843294,6.97884596036458,6.99654346142809,6.98769471089634,4.90835441126701
"654","Y12183",0.28958482676776,0.0767291733989339,0.0530104837947555,0.0647914223040203,0.194562197629428,15.8545776428933,4.81520714156159,3.42012505126217,4.11766609641188,11.2281358719551
"655","Y12184",0.33276808399961,0.317389692150606,0.289287747072424,0.30323631532206,0.321201048357411,12.0185185185185,11.5533175859797,10.6853035562226,11.1193105711012,11.6703050559404
"656","Y12185",0.145899457478849,0.0799914951621618,0.0769567137274291,0.078472996517184,0.106774644928301,6.68151093439364,3.83001988072284,3.69551325829893,3.76276656951089,5.01447873018698
"657","Y12186",0.243031882147663,0.243031882147663,0.264347530192018,0.253685112827705,0.247386909694751,2.93287854793519,2.93287854793519,3.1669776151171,3.04992808152615,2.98082706735636
"658","Y12187",0.176586861473258,0.229149494837055,0.194383966804218,0.176950347969842,0.327161845064004,1.28916666666667,1.63042417096767,1.45264289472613,1.28916666666667,2.84185541154269
