"","Series","n","tsfeat.Frequency","tsfeat.Entropy","tsfeat.Trend","tsfeat.Season","tsfeat.ACF1","tsfeat.Lambda","tsfeat.Period","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"333","H333",960,24,0.713928245649606,0.0786750796456763,0.858603027322413,0.829173851566429,0.05,"24",0.43299227005226,0.725043540629233,0.290099422546749,0.505565593562476,0.408799526725834,1.42611343045765,1.79855440433864,1.32410100806143,1.39498605101618,1.33170221760042
"334","H334",960,24,0.688674287795024,0.174576462905369,0.888161676213007,0.707016546404782,0,"24",0.433666925699217,0.159519337224373,0.347676150890931,0.226827932366076,0.33090074889791,2.20649633499288,0.666330213979327,1.85728349744643,1.15742890208262,1.795111111485
"335","H335",960,24,0.649695267129519,0.363262766714235,0.868698547084332,0.741856526982733,0,"24",0.463753258676917,0.789257653222157,0.759212345953214,0.599396973852098,0.535810866604654,1.60763081571472,1.83367884619513,3.4363449573477,2.36359770540586,1.98526271473016
"336","H336",960,24,0.652373149506752,0.321248156930123,0.822214492072159,0.758476970377313,0,"24",0.143064137388672,0.430264850624098,0.230840584406943,0.294550340366912,0.147827562541119,0.289577969786436,0.894363196764583,0.480299344355514,0.668775390490511,0.299165166999843
"337","H337",960,24,0.79233015430936,0.117567747909353,0.777877125731219,0.776772925540939,0,"24",0.332795982453385,0.697560838796855,0.332166119261403,0.480546422902641,0.281366946166,1.18564246760758,1.53904436993355,1.18760283421938,1.34976593561238,1.12680118533797
"338","H338",960,24,0.682243269019118,0.0758980428125633,0.778934725889769,0.576079927242885,0.3,"24",0.162760212225037,0.242931902537092,0.205035669748078,0.2098575769969,0.159294852928907,0.649067089126579,0.907522092694765,0.733812558764278,0.763705280684473,0.621982841540815
"339","H339",960,24,0.682704538919726,0.35011273431756,0.827588237166235,0.740774075910831,0,"24",0.160182298338721,0.556400430930453,0.26818246223121,0.199023144818876,0.180737936903113,0.298980098463966,0.967203828452852,0.693615431030258,0.390041179756594,0.331898400196146
"340","H340",960,24,0.672455836209045,0.620777947151132,0.777316954658517,0.486995845955346,0,"24",0.285051963719375,0.432724224508971,0.353803988412962,0.397361792426448,0.295423366758049,0.783528739578397,1.80652610718965,1.03291446721925,1.4090297731251,0.82097199054426
"341","H341",960,24,0.613886451365278,0.350122096827256,0.858882412883536,0.791692721031627,0.15,"24",0.620967457028722,0.559855911540637,0.446415191620448,0.458655881321848,0.582499473109004,2.20532770819491,1.68523932629509,1.70058996149485,1.6572782848731,2.09503528753845
"342","H342",960,24,0.643036691415929,0.222727625488601,0.837815290896327,0.6730816489265,0.25,"24",0.422306113550741,0.344572023968626,0.250810970898039,0.283957455970348,0.383754205032485,2.08984462398112,1.84052454944805,1.42277665544881,1.57708308043696,1.96628207573598
"343","H343",960,24,0.631158768390507,0.46427071680567,0.878119431597081,0.475845232961645,0,"24",0.442053212330602,0.350633194429661,0.349164821641517,0.313046088278433,0.395650160449923,1.98247962331228,1.56769185452348,1.77459625797171,1.58848415584742,1.8691770642168
"344","H344",960,24,0.619139945597242,0.331534827724142,0.863622292554817,0.388688111305279,0,"24",0.193113557518433,0.281840319029548,0.18670273405509,0.21991182082711,0.189724128562849,0.789897174349607,1.07958522560339,0.747730792606081,0.856298155331056,0.770260010114059
"345","H345",960,24,0.643930415169033,0.0686119527855061,0.819491359208575,0.760718594948287,0.15,"24",0.460368470641071,0.333322511150231,0.388676690816879,0.350448180564778,0.437605520832695,1.42002526077206,1.0057583219461,1.23585727709935,1.09788572851807,1.34451847933562
"346","H346",960,24,0.655680815285812,0.598555530454712,0.820723752171378,0.802990096566847,0.1,"24",0.479783723210958,0.652334324196389,0.300765637346141,0.439807140224218,0.508942025291436,1.28690329171292,1.71470787603408,0.796297424118793,1.22302167628432,1.34667423521251
"347","H347",960,24,0.648478778764813,0.412470899186342,0.893285374229306,0.636660189674431,0,"24",0.238712727415458,0.453777652457746,0.436773295964786,0.436828159458,0.235866051245773,0.706136973262839,1.77133674277139,1.58288070977932,1.6648509254149,0.688618059582606
"348","H348",960,24,0.595426011419344,0.274790659278072,0.91109717206657,0.597302771679164,0.15,"24",0.410838786182414,0.266640251888522,0.257163633370362,0.259752144522578,0.3607017787636,1.39554400110489,0.971645367322637,0.953084130700535,0.950073881810354,1.25608988426043
