"","Series","n","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"367","Q11924",88,0.0176796400053235,0.016771064293852,0.0172214214393497,0.016996156302861,0.0179513350205237,0.511488630444085,0.485133055758975,0.498207953575412,0.491670504667195,0.519352108047364
"368","Q11925",115,0.0653953649487346,0.0467774175114968,0.0526495930566858,0.0456319311462984,0.0467356391799819,0.893526179058317,0.638962853923731,0.718177459538977,0.623313624354014,0.637972086072543
"369","Q11926",88,0.0325225421487254,0.0310926075257869,0.0321667631951119,0.0310833715110644,0.0333302323071637,1.17712340005759,1.13755765110486,1.17300347483447,1.13424848486606,1.2089560761883
"370","Q11927",115,0.067621506885752,0.0739382959194895,0.0721705967669717,0.063012960266387,0.0708117396018561,0.755994395116194,0.828188739500455,0.814379092688477,0.701360848307001,0.795771510147527
"371","Q11929",88,0.0571420094518413,0.0452753463908602,0.0514407227548198,0.047665022328851,0.0520859168306699,0.830493893783393,0.657639217973333,0.751553732501647,0.694134184641335,0.761857930609592
"372","Q11930",88,0.0105121873499152,0.00547061738897044,0.00870029451537483,0.00633222417027316,0.00577031795915745,0.734180879707053,0.381679126755937,0.608234584605045,0.441291682047252,0.403012033801586
"373","Q11931",115,0.0944229791950521,0.0760337955784385,0.0759201821438572,0.0759769962360913,0.0768839120545712,0.935816589570018,0.75524089886195,0.754171872426666,0.754706385644308,0.763598367203412
"374","Q11934",115,0.122936370467786,0.121161551544995,0.119565383821673,0.120364184267493,0.117610668029606,1.10951305993539,1.09287424023246,1.07796696616064,1.08542060319655,1.05977595879678
"375","Q11935",115,0.0677989641272115,0.0520420554181197,0.0495334683724388,0.0507875655117562,0.0516119291846404,1.67494268114687,1.29568507979687,1.23414952225626,1.26491730102657,1.28614459294767
"376","Q11936",115,0.0897638573634846,0.0845521518641833,0.0746038829865866,0.079194622165563,0.0693898978292781,1.58170777036376,1.50112334687775,1.30725121130862,1.39541120768953,1.20608346702848
"377","Q11940",115,0.296239889682055,0.242098424254994,0.255272882205331,0.247873832471061,0.241384553022315,1.81276083146263,1.42399461991477,1.51463319529182,1.46354067284548,1.41797442915259
"378","Q11947",115,0.130263481966457,0.0857936250252085,0.0783984768883012,0.0821190199359194,0.0768949329721254,1.24727575038453,0.797771976910925,0.72610208996685,0.761937033438887,0.712076713275798
"379","Q11955",115,0.149713333419361,0.118987528691709,0.17782582526549,0.144873172747323,0.177473089221316,2.06095766136578,1.66491561792577,2.4112352829799,1.99959640017998,2.40610988583659
"380","Q11968",115,0.076495649582443,0.0706489487415106,0.0671347829420921,0.0681137754829817,0.0743836868657017,1.53845331744286,1.42262485068763,1.35035707450062,1.37192181397598,1.49670428529775
"381","Q11989",115,0.181154733182093,0.0965746601496011,0.116820045546798,0.106811973964871,0.10433498909041,2.5917598541724,1.32524165400349,1.61125537496301,1.46824851448325,1.43446963929023
"382","Q11992",115,0.10275644868903,0.0416162593821857,0.0417449676096532,0.0410188018918245,0.04336483823464,0.926452087543809,0.357220960736836,0.358455586653723,0.352034785449245,0.373831620548255
"383","Q11996",115,0.118586972158241,0.139266156405681,0.14361143174572,0.141430598745131,0.137878179379218,0.964816043011444,1.13448854580933,1.16894987386552,1.15171920983742,1.12379907968309
"384","Q11998",115,0.126500056464329,0.0912734943138431,0.0938216759424998,0.0925530007195517,0.0859126231416031,1.47070849583216,1.04862742913854,1.0777014108596,1.06316441999907,0.989552291759067
"385","Q11999",115,0.0424719828324024,0.0604524066599598,0.0587035713798146,0.0595734960625856,0.0523179346032255,0.644023960549015,0.9121386702013,0.889557013283608,0.900847841742454,0.800335370056604
"386","Q12007",115,0.0941081201471479,0.0467726811941599,0.0440651294441623,0.0454133612555653,0.061602850828329,2.70130947647954,1.37971710419072,1.29973446178417,1.33972578298745,1.80131041231798
"387","Q12008",115,0.0732394845809974,0.0696686323894109,0.0750012129511115,0.0723421882970094,0.0644716426770829,1.41641667704936,1.34331041192488,1.44625902443778,1.39478471818133,1.24542420622856
"388","Q12009",115,0.0313157925619707,0.0405685910845732,0.0379770900863146,0.0379673859647893,0.0334309403364336,0.461644034314233,0.596961282803243,0.557916025649405,0.55791756369795,0.491987825016279
"389","Q12016",115,0.263873512247153,0.195553874524252,0.201698902441911,0.198620798760496,0.182419241989717,1.25413942551064,0.983039600859356,1.00916205747369,0.996100829166524,0.923840259663062
"390","Q12027",115,0.080412323597967,0.0794701516651614,0.079100141449244,0.0792851706335222,0.0765735919184194,0.790913650387837,0.780043633122464,0.776255944408165,0.778149788765314,0.752017791611951
"391","Q12039",115,0.0773861083466197,0.118991412159929,0.097097016178663,0.1046091740007,0.0977155655941013,1.16370487029104,1.73637336385585,1.43988466464035,1.54285938020619,1.44834012015293
"392","Q12042",115,0.171894764298985,0.177295298319325,0.176192302177952,0.176743421089153,0.168584217349591,1.24078309259736,1.27518039014779,1.2681642783732,1.2716723342605,1.21911350523103
"393","Q12045",115,0.234546516859917,0.106897190268043,0.0841518427759121,0.0928088104338994,0.122749457906385,2.4641253194285,1.21672377537989,0.969327008621934,1.06682756979599,1.36598834059701
"394","Q12053",115,0.0279225831440353,0.0262535118888506,0.0441030239384649,0.0346034794816508,0.0187557652434037,1.07638932460958,1.01520910044403,1.73106359590023,1.34737495767808,0.724327073387491
