"","Series","insample_n","period","sMAPE.Naive2","sMAPE.Comb","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","MASE.Naive2","MASE.Comb","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA"
"652","Y22757",24,6,0.0685826166830084,0.0375793851185476,0.00494568929262162,0.0189848317865574,0.0110876814616864,3.65034679722562,2.03421673354228,0.268257853937736,1.03261409110741,0.604332341352184
"653","M47926",134,3,0.0381975234638508,0.0272098966149605,0.0115640887654903,0.0166446961330658,0.0138671197679125,1.34366684448215,0.962802689661151,0.411818967451607,0.591281596238053,0.4932180696477
"654","Y22223",21,6,0.329214761729397,0.194870717238421,0.329214761729397,0.329205927618146,0.329210344665302,2.99029113199269,1.91526989030091,2.99029113199269,2.99022601730077,2.99025857464673
"655","Y22074",15,6,0.0812076776045845,0.0245063858242123,0.0262433018696938,0.0214370877122071,0.0231615190894929,2.58494054585857,0.821752645973159,0.850584363825561,0.691875947926679,0.7469226566789
"656","Y22651",37,6,0.343269099605754,0.242881726413565,0.321164949246871,0.250316858453961,0.282653954288792,1.24259804681445,0.797912474342338,1.10680514648892,0.830689870320922,0.968747508404919
"657","Q23374",51,4,0.0596617075007407,0.0509025657766209,0.0326637093285755,0.0423899471864066,0.0375101890737999,1.42389871537474,1.22011140340256,0.789209941906463,1.02040717946746,0.904808560686962
"658","Y22212",14,6,0.0915760961935826,0.0521183169251592,0.0915760961935826,0.090071424498924,0.0908234892424166,2.05175031860951,1.21116700895299,2.05175031860951,2.02044527075781,2.03609779468366
"659","Q23355",51,4,0.107243414700783,0.150015649810256,0.0914563953717042,0.217954560949235,0.152226329602776,0.644214756894618,0.879757844028097,0.554898375022265,1.22960216514297,0.890942832162216
"660","D3914",237,1,0.0220896755761365,0.0239777941467441,0.0283018284446712,0.0220885482168504,0.0252013216877496,4.50575737315207,4.89700138588106,5.79648120541503,4.50552406947153,5.15100263744328
"661","D4087",316,1,0.0614008643890079,0.0606336759739543,0.0625137005649279,0.0619293537039444,0.0622213422359806,8.67120343839541,8.56817993284939,8.8201363554911,8.74200699058133,8.78107167303621
"662","Y22112",15,6,0.174681201321645,0.134050746868277,0.103192650300291,0.17468683644931,0.138228872776375,6.23785127009448,4.90477208251265,3.85090195113536,6.23803135658913,5.04446665386224
"663","H94",700,2,0.0286001476550565,0.073028408816227,0.0697721723942621,0.0157854870154421,0.0408222173061254,0.597583185936102,1.5885626350602,1.56410837298841,0.319479696807206,0.878598107545404
"664","Y21797",13,6,0.099111845879312,0.0901458055748811,0.099111845879312,0.0991013914957315,0.0991066186745037,2.14789818082154,1.96212917884472,2.14789818082154,2.14768273382067,2.14779045732111
"665","D3618",238,1,0.00739365739014271,0.0071361125480738,0.00739365739014271,0.00742000015059998,0.0074068281788848,0.797746231523489,0.76999826699885,0.797746231523489,0.800583114168173,0.799164672845832
"666","D3968",281,1,0.0356277148863533,0.0420029704573458,0.0487295886957876,0.0479494723330314,0.048304881572454,7.98133904930021,9.46279342198352,11.0439192712368,10.8600652812543,10.9439672207718
"667","Q23424",87,4,0.0866983069768076,0.0486076298221888,0.05451227176058,0.047827250888089,0.0511555960095896,2.0574550779646,1.18487592320198,1.31927082289967,1.15873075220372,1.23900078755169
"668","M47749",233,3,0.0591627438419452,0.0653177334144194,0.0793976524980605,0.0663437115060458,0.0728995527962563,1.34267136467343,1.48808042470096,1.82533950705716,1.5123591010754,1.66884930406628
"669","Q23293",51,4,0.0764899857862844,0.0395488072257631,0.0307439141556672,0.0220861225868336,0.0263718489854761,1.52021770736862,0.806117877996695,0.630576835572088,0.454306294090613,0.541914746690923
"670","Y22510",26,6,0.292765733204286,0.207291265320762,0.180550693029083,0.140732951862766,0.160290057760949,6.50742337164751,4.82110619487527,4.24180430326286,3.40630299472347,3.82142918190768
"671","Q23882",70,4,0.133416167902435,0.0822627801133926,0.131993335278687,0.0600374346119732,0.0549864332306097,0.877191980531662,0.528664526310844,0.762918444388361,0.378792179429061,0.337948612536227
"672","Y21950",29,6,0.0419742789158805,0.138890086142359,0.217027689974088,0.226197835507943,0.221629203656204,1.26406926406926,4.56943115431896,7.55633280618072,7.9222155368901,7.73927417153541
"673","D3680",301,1,0.0604042160925823,0.0687595493445268,0.0588409540180335,0.0617958448258961,0.060317074785887,5.52580852430927,6.26051708999025,5.3874794336178,5.64872969728703,5.51810456545241
"674","Y22026",29,6,0.18852457399199,0.182078927634888,0.249407930781651,0.188532680354954,0.170932474778128,4.09892170651664,4.11390080154416,6.29293934432433,4.09910582443865,3.78339360986646
"675","D3771",590,1,0.0135563048940282,0.0116285744795474,0.0135563048940282,0.0135617223812627,0.0135590136413391,1.80697018039023,1.5481210477633,1.80697018039023,1.80769854413911,1.80733436226467
