"","Series","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"106","W106",0.00482257828404618,0.00265008660972076,0.00291451947109518,0.00278225865982325,0.00349551097355103,0.943051590750159,0.519128442737421,0.570792374878089,0.544960408807755,0.684131142306419
"107","W107",0.0168747158948313,0.00670907332785384,0.00652818578294603,0.00661862190888162,0.0138956595216911,9.09981973989515,3.63454070086058,3.53750057376767,3.58602063731411,7.5054428881991
"108","W108",0.00656527429150627,0.0187904678187299,0.00461161082111848,0.00776525047638215,0.00355815272070296,3.42190276819273,9.70754152867967,2.41159950890798,4.04274380891296,1.85842374321116
"109","W109",0.0078493881932691,0.0220337406506759,0.00449771884095271,0.00966696960127887,0.00414332292541807,3.60864679617067,10.0263669082551,2.07384397649097,4.43714303609957,1.90939688831738
"110","W110",0.0212501441536618,0.00890998965911729,0.0109688970235615,0.00993871709003989,0.017300446165639,3.37817354886762,1.4260928948134,1.75408102481029,1.59008695981184,2.75683996001171
"111","W111",0.00986437321237001,0.0219487147406488,0.00991702386614516,0.0159100953619335,0.0180262641056061,1.1103061992757,2.45269358347144,1.11619608024518,1.7844448318583,2.01924692911913
"112","W112",0.00713107539889719,0.00733407664944863,0.00551202537668748,0.00634203759875755,0.00577770816716421,2.32926195452662,2.40429151104002,1.80397100110865,2.07723780059065,1.88868314470787
"113","W113",0.0302807247055043,0.0303494239153598,0.0307947080764157,0.030572373657803,0.0287717859916611,0.318352069413822,0.319083545919766,0.323820100848042,0.321451823383904,0.302413841673259
"114","W114",0.025586985364833,0.025586985364833,0.0332383893985377,0.0294213463577572,0.0297844563284228,2.03883116647186,2.03883116647186,2.66017777938315,2.34950447292751,2.37898276377205
"115","W115",0.0241870995610809,0.0280142776721448,0.0276212770023052,0.0278182398540406,0.0310932086024445,2.77632450750421,3.22298162728574,3.17675822657305,3.19986992692939,3.58324275109161
"116","W116",0.0288967933482467,0.103241175662611,0.0275660580213611,0.0479932206230729,0.0291166366956623,2.46500162298763,8.26694129390564,2.3572019228156,4.00524632185752,2.49181202299604
"117","W117",0.0163534097575188,0.0142448876184185,0.0163534569811054,0.0150300390624856,0.0143154728597487,3.44050759760854,3.00246112845896,3.44051736440546,3.16645221520578,3.01731049733163
"118","W118",0.00895238631160394,0.00511873164189941,0.00895272350884856,0.0070332887081076,0.00737130872905209,1.42004103241527,0.813459043770346,1.42009424978482,1.11677664677758,1.17025810074824
"119","W119",0.156684792852318,0.145853475008044,0.146299332076037,0.146076370253562,0.15356068946274,3.41719881911885,3.20054565121585,3.20951260443807,3.20502912782696,3.35511089250513
"120","W120",0.132135147758916,0.133572794976706,0.131913803301401,0.132742878166582,0.136390486151882,2.71792181060362,2.74497780375717,2.71374909020647,2.72936344698182,2.79804008316443
"121","W121",0.0163032207181165,0.0332293526779207,0.00694909289523423,0.0196042533348934,0.0110988408748003,5.87229772569811,11.8492564407623,2.51671632590284,7.04717575421119,4.01056739862268
"122","W122",0.056445189076696,0.0595181378380424,0.0682788317737505,0.0610922892977053,0.0581311468121175,0.307224957987091,0.324645700404049,0.37079023337933,0.332755228305405,0.316720597543255
"123","W123",0.0472347546986398,0.0482587333183459,0.0505955094815627,0.0466686700002197,0.050732748532158,0.319830748398207,0.327035634863359,0.341882585554971,0.315719083146542,0.344354143324629
"124","W124",0.0066651884107413,0.0085386104446964,0.0055117007029348,0.0049176942695204,0.00934478614569054,1.93841998403785,2.48677693409161,1.5988497693054,1.42868820493791,2.72289385744101
"125","W125",0.0222566657203743,0.0178712130891383,0.0178671550189004,0.0178691463027791,0.0143104073792096,4.78432035860389,3.852290489768,3.8513878172774,3.8518391535227,3.09071700016542
